task,head,run_tag,context_length,k,split,context_length_min,total_compute_min,n_subjects,n_segments,seg_accuracy,seg_balanced_accuracy,seg_macro_f1,seg_auroc,mean_prob_accuracy,mean_prob_balanced_accuracy,mean_prob_macro_f1,mean_prob_auroc,majority_accuracy,majority_balanced_accuracy,majority_macro_f1,majority_auroc,mean_prob_auroc_ci_lo,mean_prob_auroc_ci_hi,mean_prob_bal_acc_ci_lo,mean_prob_bal_acc_ci_hi
apnea_binary,transformer,,40m,3,test,40.0,120.0,2077,6231,0.6913818006740491,0.6918432383478146,0.6905860104342086,0.7784791189498119,0.7525276841598459,0.7530864884413164,0.7515693618859149,0.8324143878487774,0.7327876745305729,0.7333018054357805,0.7319224047413899,0.8324143878487774,0.8157046957790398,0.8481534406890142,0.7351203275620983,0.7703261203661416
apnea_binary,transformer,,40m,4,test,40.0,160.0,2077,8308,0.7016129032258065,0.702013612633414,0.7010547060401486,0.7904484090002875,0.7621569571497352,0.7627006426127354,0.7612923608939712,0.8480689162748862,0.731824747231584,0.7316530818519857,0.73162965607488,0.8480689162748862,0.8323995486319137,0.8626876926706258,0.744609801724897,0.7799302615099166
apnea_binary,transformer,,40m,5,test,40.0,200.0,2077,10385,0.7108329321136254,0.7112352444802997,0.7102889594547299,0.7996913047913131,0.77130476649013,0.7718766517372799,0.7703773183087184,0.8575282128318543,0.7626384207992296,0.7631072597620571,0.7620185776675212,0.8575282128318543,0.8422565799889103,0.872342058633561,0.7548600855392016,0.7889313141807579
apnea_binary,transformer,,40m,6,test,40.0,240.0,2077,12462,0.7121649815438934,0.7125443940616278,0.7116915418730181,0.8005629687327742,0.7684159845931632,0.768979794326833,0.7675051762508468,0.8597602025203772,0.7520462205103514,0.7520729592641018,0.7520441513037064,0.8597602025203772,0.8452588410370685,0.8743767721194108,0.751891030736161,0.7861540439345209
apnea_binary,transformer,,40m,8,test,40.0,320.0,2077,16606,0.7148620980368542,0.7152380752053122,0.7144679175026659,0.8038572415531382,0.7727491574386134,0.7732541426730093,0.772050343385641,0.8631095779898184,0.7602311025517573,0.760333268422956,0.7602217091354178,0.8631095779898184,0.8478298336605611,0.8769410866247631,0.7554064424819551,0.7898159324808182
apnea_binary,transformer,,40m,all,test,40.0,,2077,27652,0.7152466367713004,0.7158131783008195,0.7146178214172572,0.8054974757967482,0.7770823302840636,0.7775206090447975,0.7765849465363326,0.8702200461790971,0.7698603755416467,0.770160235902857,0.7696484422129208,0.8702200461790971,0.8553710153608773,0.8840709861456829,0.7596718932461022,0.7947293782174057
apnea_binary,transformer,,80m,1,test,80.0,80.0,2077,2077,0.6750120365912373,0.673346871783459,0.6601744775816596,0.7787214510251204,0.6750120365912373,0.673346871783459,0.6601744775816596,0.7787214510251204,0.6750120365912373,0.673346871783459,0.6601744775816596,0.7787214510251204,0.7595838820752037,0.797590626997313,0.6542453850805598,0.690966028410555
apnea_binary,transformer,,80m,10,test,80.0,800.0,2077,13187,0.7399711837415637,0.7382305921371828,0.7330990852275676,0.8401841957340092,0.7828598940779972,0.7815014697564007,0.7762112779862222,0.9051316289722832,0.7626384207992296,0.7610815923442846,0.7531115994951133,0.9051316289722832,0.8933602925750841,0.9168256434023744,0.7652970945765192,0.7967712338666183
apnea_binary,transformer,,80m,12,test,80.0,960.0,2077,13204,0.7395486216298092,0.7378895083708075,0.7326901933110483,0.8401366919053667,0.7828598940779972,0.7815014697564007,0.7762112779862222,0.9051186468968202,0.7626384207992296,0.7610815923442846,0.7531115994951133,0.9051186468968202,0.8933325583076479,0.916826501263044,0.7652970945765192,0.7967712338666183
apnea_binary,transformer,,80m,2,test,80.0,160.0,2077,4154,0.7034183919114106,0.7020507042775939,0.6942849878902225,0.8088324477703286,0.7467501203659124,0.74540109976725,0.7391291681948774,0.8531819994250794,0.6576793452094367,0.6552248217282852,0.6225058301782758,0.8531819994250794,0.8371124009406298,0.8685777089788408,0.7275621398896157,0.7622937773392602
