task,head,run_tag,context_length,k,split,context_length_min,total_compute_min,n_subjects,n_segments,seg_accuracy,seg_balanced_accuracy,seg_macro_f1,seg_auroc,mean_prob_accuracy,mean_prob_balanced_accuracy,mean_prob_macro_f1,mean_prob_auroc,majority_accuracy,majority_balanced_accuracy,majority_macro_f1,majority_auroc,mean_prob_auroc_ci_lo,mean_prob_auroc_ci_hi,mean_prob_bal_acc_ci_lo,mean_prob_bal_acc_ci_hi
apnea_binary,lstm,,30s,16,test,0.5,8.0,2054,32864,0.6464824732229796,0.6464740289538481,0.6464747103749436,0.7124216400427179,0.7069133398247323,0.7069430262071293,0.706906392694064,0.7823682840734874,0.7020447906523856,0.7021768007031297,0.7017552350990077,0.7823682840734874,0.7623888600831328,0.8017156043077811,0.6868984543902857,0.7259094332128238
apnea_binary,lstm,,30s,160,test,0.5,80.0,2054,328640,0.6555531888997079,0.6555712519661747,0.6555516924423213,0.7203696319149736,0.7112950340798442,0.711303928177618,0.711294965648751,0.7917310206662855,0.7074001947419669,0.7074507472648958,0.7073696063150783,0.7917310206662855,0.7720388545387007,0.8107519363818246,0.6907006587524844,0.7294569924257598
apnea_binary,lstm,,30s,2,test,0.5,1.0,2054,4108,0.5757059396299903,0.575283276113976,0.5704361945807334,0.630184941306308,0.5998052580331061,0.5993137469624439,0.5930830372937564,0.6563671823519763,0.5978578383641675,0.5982006479487785,0.5948834032961312,0.6563671823519763,0.6320622579248852,0.6792695071414608,0.578843676000635,0.619895974335636
apnea_binary,lstm,,30s,20,test,0.5,10.0,2054,41080,0.6531645569620254,0.653148107589458,0.6531486725156455,0.716795264446347,0.7069133398247323,0.7069088936990442,0.7069088936990442,0.7884031011279846,0.7059396299902629,0.7059920566068685,0.7059058910988729,0.7884031011279846,0.7682036249130487,0.8074591558585319,0.6870661621296157,0.7258576778078928
apnea_binary,lstm,,30s,200,test,0.5,100.0,2054,410800,0.6550267770204479,0.6550347321972897,0.6550266877274917,0.7200688182353873,0.7117818889970788,0.711773724226401,0.7117750572672523,0.7914190874673963,0.7059396299902629,0.7059617165996817,0.7059371207524272,0.7914190874673963,0.7715881022867566,0.8101220155977032,0.6920724466739615,0.7301747674451026
apnea_binary,lstm,,30s,25,test,0.5,12.5,2054,51350,0.6526387536514119,0.6526106533246485,0.6526056849406913,0.7185100856820765,0.7161635832521909,0.7161308336959913,0.7161279892053527,0.7914266724691932,0.7049659201557936,0.7049614444877421,0.7049614444877421,0.7914266724691932,0.7714241455259306,0.8098541213394359,0.6966413717024448,0.7353258367839302
apnea_binary,lstm,,30s,250,test,0.5,125.0,2054,513500,0.6555443037974683,0.6555557502372683,0.6555442525841495,0.7202240607406944,0.7117818889970788,0.7117888942299944,0.7117816157341039,0.7916200900150088,0.7103213242453749,0.7103605435791538,0.7103058744999338,0.7916200900150088,0.7720507361575147,0.8104102570801351,0.6926894735109859,0.7297944034302537
apnea_binary,lstm,,30s,3,test,0.5,1.5,2054,6162,0.6090555014605648,0.6087240478373421,0.6060412121394841,0.6761551878725935,0.6650438169425511,0.6646670705680124,0.6617068441337707,0.7341257763960433,0.6368062317429406,0.6364025094978445,0.6326684233943969,0.7341257763960433,0.7109933677942482,0.7553689133733793,0.6432947104633522,0.6854502299734375
apnea_binary,lstm,,30s,30,test,0.5,15.0,2054,61620,0.652304446608244,0.6522958220229895,0.6522965851916943,0.71706900781961,0.7108081791626095,0.7107772446153598,0.7107749988621365,0.787662615327582,0.7059396299902629,0.7059996416086651,0.7058925049309666,0.787662615327582,0.7677025784372393,0.8065507497108128,0.6902729154815578,0.7290630305321024
apnea_binary,lstm,,30s,320,test,0.5,160.0,2054,657280,0.6560035296981499,0.656015341969806,0.6560034511903972,0.7204966772414481,0.7108081791626095,0.710811377123445,0.7108070824148475,0.7916532743978695,0.7127555988315482,0.7127777888392388,0.7127531477548545,0.7916532743978695,0.7720816104391063,0.8100970210489252,0.691266152375833,0.7288829815522049
apnea_binary,lstm,,30s,4,test,0.5,2.0,2054,8216,0.625365141187926,0.6252087060650623,0.6246840390218154,0.6905714516650501,0.6942551119766309,0.6941670388058173,0.6940590273923608,0.754926695698261,0.6630963972736125,0.6633719315112263,0.6615239243724454,0.754926695698261,0.7317514031330171,0.7751583282407742,0.6728493826994739,0.7139755170258633
apnea_binary,lstm,,30s,40,test,0.5,20.0,2054,82160,0.6546616358325219,0.6546578666423947,0.6546573629099287,0.719204542195365,0.7132424537487828,0.7132362073853267,0.7132369481148233,0.7904434666112962,0.7044790652385589,0.7045409509506377,0.704427992405268,0.7904434666112962,0.7704979565621465,0.80842023697111,0.6937705591719495,0.7314533844317798
